"ThreadID","AuthorID","Date","Time","WC","Analytic","Clout","Authentic","Tone","ppron","i","we","you","shehe","they","posemo","negemo","anx","anger","sad","focuspast","focuspresent","focusfuture"
337044,110079,"2006-10-29","08:21",31,84.23,83.34,1,25.77,9.68,3.23,0,0,0,6.45,3.23,3.23,0,3.23,0,0,3.23,3.23
282142,53655,"2006-03-30","08:54",398,88.39,71.83,29.9,49.13,4.52,0.25,0.25,0.75,0.5,2.76,2.26,1.01,0,0.75,0,8.29,7.04,0.5
127115,77054,"2007-05-21","10:27",250,96.87,78.82,24.19,55.96,3.6,0.4,0,0.4,0.8,2,2.8,1.2,0.4,0.4,0,6.4,6.4,0.8
105543,22606,"2003-12-28","19:10",130,57.94,43.89,58.61,39.52,8.46,6.92,1.54,0,0,0,2.31,1.54,0,0.77,0.77,2.31,10,0.77
770127,54960,"2011-04-14","04:57",186,78.03,80.51,12.1,35.14,5.91,1.08,0,3.23,0.54,1.08,0.54,0,0,0,0,2.15,10.22,1.08
22711,1740,"2002-05-20","11:36",32,29.29,37.72,74.76,25.77,15.62,9.38,0,0,6.25,0,3.12,3.12,0,0,3.12,6.25,9.38,0
639095,178803,"2009-09-14","02:55",145,66.64,63.49,90.77,96.1,7.59,2.07,0.69,2.76,0,2.07,5.52,0.69,0,0.69,0,0.69,11.72,2.76
408419,121769,"2007-08-06","13:30",3403,85.91,56.42,24.85,64.22,2.94,0.71,1.06,0.26,0.15,0.76,3.97,1.94,0.18,0.88,0.29,1.79,8.96,1.82
268729,88480,"2006-02-14","00:40",74,39.22,20.87,71.04,99,8.11,6.76,0,1.35,0,0,14.86,1.35,0,0,0,4.05,10.81,1.35
92985,154290,"2008-08-30","00:19",36,53.02,20.24,58.07,77,16.67,11.11,0,0,5.56,0,2.78,0,0,0,0,0,5.56,2.78
415055,104919,"2007-09-02","22:29",29,49.46,63.49,1,99,3.45,0,0,0,0,3.45,6.9,0,0,0,0,0,17.24,0
127115,8912,"2011-10-23","01:35",24,71.61,66.17,91.31,92.4,0,0,0,0,0,0,4.17,0,0,0,0,0,16.67,0
170724,3872,"2004-12-10","09:13",141,45.76,61.18,51.84,52.37,8.51,5.67,1.42,0,1.42,0,2.84,1.42,0,0.71,0,7.8,10.64,2.13
692691,208472,"2010-03-21","02:04",9,74.89,50,98.01,99,11.11,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0
580575,166362,"2009-03-15","01:59",252,79.18,54.73,47.57,70.57,3.17,0,0,0.4,0,2.78,5.16,2.78,0,0,0.4,3.17,7.54,0.79
596043,149762,"2009-04-30","08:18",121,77.51,43.43,27.19,92.16,8.26,5.79,0,1.65,0,0.83,4.13,0,0,0,0,1.65,12.4,0
535533,188708,"2009-07-20","04:04",21,67.14,68.29,13.15,99,9.52,4.76,4.76,0,0,0,9.52,0,0,0,0,0,9.52,0
499440,132230,"2008-07-10","04:35",51,63.46,65.27,11.28,99,1.96,1.96,0,0,0,0,7.84,0,0,0,0,3.92,11.76,0
824541,244485,"2011-08-15","01:39",259,62.04,71.87,68.78,39.58,11.97,5.79,1.54,1.16,0,3.47,1.54,0.77,0,0.77,0,6.56,13.9,0.77
127115,118148,"2007-09-03","07:11",5,92.84,50,43.37,99,0,0,0,0,0,0,20,0,0,0,0,0,0,0
434816,19984,"2007-11-17","06:42",45,57.71,97.69,43.37,25.77,13.33,2.22,0,11.11,0,0,0,0,0,0,0,2.22,8.89,2.22
248834,114276,"2007-01-25","10:09",87,65.44,45.43,47.93,25.77,8.05,5.75,1.15,0,0,1.15,2.3,2.3,0,1.15,0,2.3,12.64,0
266405,42460,"2006-02-25","04:30",12,60.8,50,98.01,99,16.67,8.33,0,8.33,0,0,8.33,0,0,0,0,8.33,0,0
546509,169143,"2008-11-28","15:25",93,65.15,19.49,53.37,11.76,10.75,7.53,1.08,1.08,0,1.08,3.23,4.3,0,0,0,2.15,11.83,1.08
358131,83488,"2007-01-23","22:32",13,23.17,77.92,17.46,1,15.38,7.69,7.69,0,0,0,0,7.69,0,0,0,0,15.38,0
92985,151792,"2008-07-07","07:47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268987,82487,"2006-02-08","02:37",20,37.39,69.14,93.3,1,0,0,0,0,0,0,0,5,0,0,5,0,20,10
304383,118,"2006-06-23","05:03",183,74.05,56.52,78.25,35.3,11.48,6.56,1.09,2.19,1.64,0,1.64,1.09,0.55,0.55,0,8.74,3.28,0
228773,6207,"2005-09-03","11:17",24,11.24,50,74.76,99,20.83,16.67,0,0,4.17,0,20.83,0,0,0,0,0,8.33,0
830238,201606,"2011-09-08","08:17",35,74.16,50,26,25.77,5.71,2.86,2.86,0,0,0,0,0,0,0,0,2.86,11.43,0
374029,116995,"2007-03-25","08:55",37,62.04,98.4,54.14,25.77,13.51,0,0,8.11,0,5.41,2.7,2.7,0,2.7,0,0,16.22,0
258009,82055,"2005-12-29","14:31",331,18.15,66.39,92.42,3.17,14.5,7.55,0,6.04,0.3,0.6,1.21,3.63,0,1.81,1.21,3.93,13.9,1.21
215673,6207,"2005-07-10","04:53",131,25.38,88.89,20.38,7.88,10.69,1.53,5.34,3.82,0,0,1.53,3.05,0,1.53,0,1.53,12.98,2.29
534016,160730,"2008-10-31","01:18",42,67.14,31.71,23.51,99,11.9,9.52,0,0,2.38,0,7.14,0,0,0,0,0,11.9,0
212767,119998,"2007-03-26","05:19",32,54.96,89.42,55.79,25.77,12.5,3.12,0,3.12,0,6.25,0,0,0,0,0,9.38,6.25,3.12
770127,169189,"2011-01-10","05:14",147,68.87,84.63,18.61,16.1,4.08,1.36,0.68,0.68,0,1.36,0.68,1.36,0,0,0,4.76,7.48,0.68
416031,126977,"2007-08-30","19:08",77,60.21,85.07,72.99,74.18,11.69,2.6,3.9,3.9,0,1.3,2.6,0,0,0,0,1.3,14.29,0
470002,141357,"2008-03-17","23:20",157,61.09,30.52,29.88,37.02,9.55,6.37,0.64,0,2.55,0,3.18,2.55,0.64,0,0,1.91,14.01,1.91
337656,108638,"2006-10-29","18:28",27,34.9,13.32,99,99,11.11,11.11,0,0,0,0,7.41,0,0,0,0,3.7,14.81,0
647112,195149,"2009-10-10","08:23",226,42.88,29.76,90.2,67.58,11.06,6.64,1.33,1.33,0.44,1.33,2.65,0.44,0.44,0,0,1.33,14.16,2.65
304830,51393,"2006-07-21","01:24",93,89.12,50,39.18,4.24,2.15,0,1.08,0,0,1.08,1.08,3.23,0,3.23,0,5.38,11.83,0
37896,-1,"2002-09-30","07:31",85,73.36,36.19,51.18,3.42,7.06,3.53,1.18,0,1.18,1.18,1.18,3.53,1.18,2.35,0,2.35,8.24,1.18
246014,47686,"2005-12-14","08:49",12,17.96,1,98.01,99,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0
278476,88229,"2006-03-16","06:54",143,58.52,41.7,40.66,51.97,9.79,5.59,0.7,0.7,0,2.8,4.9,3.5,0.7,2.8,0,0.7,11.19,0.7
175476,9183,"2005-01-03","09:35",89,60.29,63.2,30.72,68.2,4.49,1.12,3.37,0,0,0,2.25,0,0,0,0,5.62,6.74,2.25
344605,103503,"2006-11-30","19:30",58,83.44,97.09,91.69,25.77,10.34,1.72,0,8.62,0,0,1.72,1.72,0,1.72,0,1.72,10.34,1.72
572442,165083,"2009-02-17","05:01",81,68.94,10.86,99,88.52,12.35,12.35,0,0,0,0,3.7,0,0,0,0,4.94,12.35,0
279283,90877,"2006-03-19","09:39",20,8.19,69.14,99,96.76,20,10,0,5,0,5,5,0,0,0,0,5,20,0
349103,53655,"2006-12-21","06:31",61,92.84,68.85,31.05,25.77,1.64,0,0,0,0,1.64,0,0,0,0,0,0,6.56,4.92
342349,111698,"2006-11-18","20:56",34,4.6,7.08,47.25,1.76,5.88,2.94,0,0,0,2.94,0,2.94,0,2.94,0,8.82,8.82,2.94
567090,170150,"2009-01-31","19:01",135,53.54,64.46,6.38,38.98,8.89,2.96,0,2.96,0,2.96,1.48,0.74,0,0,0,1.48,8.89,0
374038,107588,"2007-03-26","05:28",24,87.83,66.17,7.84,92.4,4.17,0,0,4.17,0,0,4.17,0,0,0,0,0,8.33,0
138094,-1,"2004-06-18","01:57",181,86.63,69.04,64.35,17.71,7.18,1.66,3.31,1.66,0,0.55,1.1,1.66,0,0.55,0,2.21,11.6,1.1
574879,101744,"2009-03-05","11:56",144,49.05,66.17,4.97,1,7.64,0.69,0.69,0,1.39,4.86,1.39,5.56,0.69,2.08,0,8.33,6.25,0
212767,103775,"2007-03-26","06:05",138,58.77,76.56,19.97,15.56,11.59,4.35,0,1.45,0,5.8,4.35,5.07,0,2.17,0,1.45,10.87,2.9
232570,66869,"2005-09-17","22:37",65,55.78,37.9,17.46,1,10.77,10.77,0,0,0,0,3.08,13.85,6.15,0,3.08,1.54,7.69,0
527570,156474,"2008-10-01","11:18",44,68.79,96.52,11,94.75,13.64,4.55,2.27,6.82,0,0,4.55,0,0,0,0,0,9.09,0
268154,81377,"2006-02-07","06:46",18,17.96,28.91,1,1,5.56,5.56,0,0,0,0,0,11.11,5.56,5.56,0,5.56,16.67,0
340211,53655,"2006-11-12","17:48",23,80.03,66.81,80.16,25.77,0,0,0,0,0,0,4.35,4.35,0,0,4.35,4.35,13.04,0
835502,40059,"2011-10-01","16:21",182,80.93,92.33,8.18,1.1,7.14,0.55,4.4,1.1,0,1.1,2.2,5.49,0,2.75,1.65,2.2,10.44,2.75
309286,93742,"2006-07-23","03:29",30,24.86,36.95,43.37,1.03,13.33,6.67,3.33,0,0,3.33,3.33,6.67,0,0,0,3.33,10,0
250696,81377,"2005-12-04","23:48",57,72.14,10.98,98.01,86.53,5.26,5.26,0,0,0,0,3.51,0,0,0,0,0,12.28,0
234606,69199,"2005-09-27","07:36",36,17.96,71.09,58.07,98.27,11.11,2.78,2.78,2.78,2.78,0,5.56,0,0,0,0,2.78,19.44,0
459665,74180,"2008-02-10","19:15",30,32.98,74.76,65.14,84.54,13.33,6.67,0,6.67,0,0,3.33,0,0,0,0,0,20,0
813754,195149,"2011-07-29","08:27",261,90.77,66.34,62.98,20.01,6.9,2.68,1.15,1.53,0.77,0.77,1.53,1.92,0,0.38,0.77,3.07,10.73,1.15
336155,103503,"2006-10-24","20:16",99,45.11,81.84,3.5,4.86,10.1,2.02,0,0,0,8.08,1.01,3.03,1.01,0,2.02,6.06,12.12,1.01
547889,19984,"2008-12-11","18:15",56,57.49,36.03,52.86,59.59,3.57,3.57,0,0,0,0,1.79,0,0,0,0,7.14,7.14,0
378948,54960,"2007-04-08","22:00",26,99,77.92,17.46,89.84,3.85,0,3.85,0,0,0,3.85,0,0,0,0,0,11.54,3.85
805993,236760,"2011-06-02","10:28",5,8.19,50,43.37,25.77,20,20,0,0,0,0,0,0,0,0,0,0,20,0
567090,166362,"2009-01-31","04:22",262,41.08,85.74,22.22,39.41,9.16,1.15,1.15,4.96,0,1.91,3.44,2.67,0.76,1.15,0,1.15,14.89,1.53
359137,112657,"2007-01-28","19:50",295,77.7,52.71,67.53,64.33,9.15,6.44,1.36,0.68,0.34,0.34,3.05,1.02,0,0.34,0,4.41,5.76,1.69
386911,94269,"2007-05-11","08:52",56,42.31,70.4,20.57,59.59,7.14,3.57,1.79,1.79,0,0,3.57,1.79,0,0,0,3.57,12.5,0
252849,111,"2005-12-16","04:17",68,89.49,72.17,2.14,53.41,4.41,0,0,2.94,0,1.47,1.47,0,0,0,0,2.94,11.76,1.47
252620,48585,"2005-12-28","18:15",76,48.42,29.92,74.76,25.77,5.26,2.63,0,1.32,0,1.32,1.32,1.32,0,1.32,0,2.63,14.47,2.63
84483,25323,"2003-09-02","04:51",250,32.64,69.86,51.33,3.24,14,5.2,0.4,4,0,4.4,2.4,4.8,0.4,4,0.4,2.4,12,1.2
371691,79355,"2007-03-18","07:13",57,67.78,70.08,72.35,1,1.75,0,1.75,0,0,0,0,5.26,0,3.51,0,3.51,5.26,0
254911,38310,"2005-12-15","20:02",30,41.99,95.2,3.37,99,6.67,0,6.67,0,0,0,6.67,0,0,0,0,3.33,10,10
10633,1038,"2002-01-22","02:37",204,26.21,96.86,66.34,3.04,15.69,4.9,1.96,8.82,0,0,2.45,4.9,0,3.43,0,1.47,15.2,0.98
385429,116475,"2007-05-03","02:52",19,48.42,99,4.05,25.77,10.53,0,0,10.53,0,0,0,0,0,0,0,0,15.79,0
179689,34292,"2007-01-12","13:10",12,37.39,20.24,98.01,25.77,8.33,8.33,0,0,0,0,0,0,0,0,0,0,8.33,8.33
641758,170150,"2009-09-22","02:30",158,64.79,50,29.23,25.77,3.8,1.27,0,2.53,0,0,2.53,2.53,0,0.63,0.63,0.63,13.29,0.63
35755,3785,"2002-09-12","07:33",13,23.17,22.08,63.54,99,7.69,0,0,7.69,0,0,7.69,0,0,0,0,7.69,15.38,0
389223,114888,"2007-05-18","09:00",87,49.46,71.72,33.18,11.04,12.64,5.75,3.45,0,0,3.45,0,1.15,0,0,0,0,11.49,0
255366,84039,"2005-12-18","00:49",122,40.78,87.44,26.4,3.01,9.02,1.64,1.64,4.92,0,0.82,0.82,3.28,1.64,0,0,2.46,11.48,1.64
155229,22606,"2004-09-24","08:47",68,45.56,9.3,87.63,25.77,8.82,5.88,0,0,0,2.94,0,0,0,0,0,4.41,16.18,0
131366,22087,"2004-05-10","03:07",18,60.8,50,1,98.27,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,0
522321,54960,"2008-09-18","16:45",101,54.79,83.9,2.23,43.84,12.87,3.96,0,7.92,0.99,0,5.94,4.95,1.98,0,0.99,0.99,12.87,1.98
18498,5890,"2002-04-22","08:36",117,72.89,66.55,35.7,41.21,5.98,0,0,3.42,0,2.56,3.42,2.56,0,2.56,0,4.27,11.11,0.85
54896,11744,"2003-02-25","03:59",13,97.77,50,1,25.77,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
522788,132230,"2008-09-16","06:57",56,42.31,94.58,30.01,1,10.71,1.79,1.79,1.79,1.79,3.57,1.79,5.36,0,3.57,0,3.57,5.36,1.79
286299,68157,"2006-04-15","02:14",1031,74.12,60.34,17.62,10.91,4.46,0.78,0.1,0.29,0.68,2.62,1.84,3.01,0.39,1.94,0.29,3.49,8.15,0.58
536814,98061,"2008-11-01","02:35",24,87.83,95.2,48.89,92.4,4.17,0,0,4.17,0,0,4.17,0,0,0,0,4.17,12.5,0
291742,84194,"2006-05-04","23:13",110,54.02,57.22,37.51,25.77,4.55,0.91,0,1.82,0,1.82,0,0,0,0,0,5.45,10,0.91
567090,128489,"2009-02-04","05:55",283,88.22,52.83,7.52,72.12,3.18,0.71,0.35,0,1.77,0.35,2.47,0,0,0,0,2.12,9.89,0
28339,118,"2002-07-11","17:58",81,48.61,86.68,20.47,48.69,11.11,3.7,2.47,3.7,0,1.23,3.7,2.47,0,1.23,0,1.23,16.05,2.47
347364,79334,"2006-12-13","23:08",53,97.71,77.48,36.1,98.46,5.66,0,1.89,3.77,0,0,5.66,0,0,0,0,0,1.89,5.66
593767,149762,"2009-04-26","01:56",19,99,14.62,99,1,10.53,10.53,0,0,0,0,0,5.26,0,5.26,0,10.53,10.53,0
363851,107588,"2007-02-13","10:10",36,74.89,71.09,1,99,8.33,0,0,0,8.33,0,8.33,0,0,0,0,2.78,13.89,2.78
255251,81054,"2005-12-17","04:07",17,58.07,96.11,1,25.77,11.76,0,0,5.88,5.88,0,0,0,0,0,0,0,5.88,0
280033,46048,"2006-03-29","03:56",20,86.59,30.86,93.3,25.77,5,5,0,0,0,0,0,0,0,0,0,0,20,0
287346,92245,"2006-04-27","07:41",140,41.33,84.14,1,38.47,10.71,2.14,0,2.86,4.29,1.43,2.14,1.43,0.71,0,0,1.43,12.86,0.71
314095,42080,"2006-07-29","14:29",90,51.43,36.95,93.3,94.19,7.78,6.67,0,1.11,0,0,4.44,0,0,0,0,8.89,10,1.11
177484,31025,"2010-11-02","15:10",4,1.8,99,1,99,25,0,0,25,0,0,25,0,0,0,0,0,25,0
557172,151286,"2009-01-03","20:47",135,79.65,69.8,43.37,88.52,4.44,1.48,1.48,1.48,0,0,3.7,0,0,0,0,0,7.41,1.48
508701,153281,"2008-08-05","06:57",26,42.69,50,63.54,89.84,19.23,11.54,0,0,0,7.69,3.85,0,0,0,0,7.69,11.54,0
254138,10278,"2005-12-29","16:45",135,94.17,47.04,12.42,3.92,0.74,0.74,0,0,0,0,0.74,2.96,0,2.22,0,5.19,3.7,0
326225,34292,"2006-09-13","20:05",22,79.25,91.35,31.94,25.77,0,0,0,0,0,0,4.55,4.55,4.55,0,0,0,13.64,0
258532,83488,"2006-01-06","02:12",44,1,24.76,1,25.77,22.73,6.82,0,0,15.91,0,4.55,4.55,0,2.27,2.27,4.55,11.36,4.55
455448,140781,"2008-02-28","06:00",33,79.25,38.08,6.95,25.77,3.03,3.03,0,0,0,0,9.09,9.09,3.03,6.06,0,6.06,9.09,0
593508,19984,"2009-04-24","07:51",56,98.65,50,64.41,97.85,7.14,3.57,1.79,0,0,1.79,5.36,0,0,0,0,1.79,5.36,0
430704,79334,"2007-10-25","02:09",22,7.26,67.52,11,25.77,9.09,4.55,0,0,4.55,0,9.09,9.09,0,4.55,0,4.55,13.64,0
246014,97002,"2006-07-10","01:48",14,28.22,23.75,99,99,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,14.29,0
773564,234693,"2011-03-20","20:20",78,46.3,35.01,38.39,2.7,6.41,6.41,0,0,0,0,0,2.56,0,2.56,0,2.56,12.82,0
250671,38310,"2005-11-30","11:21",114,43.45,83.27,7.32,41.64,8.77,2.63,0,0,4.39,1.75,0.88,0,0,0,0,5.26,11.4,2.63
394096,125249,"2007-06-08","03:20",27,45.11,22.95,92.47,88.52,18.52,7.41,3.7,0,0,7.41,3.7,0,0,0,0,0,7.41,0
535533,90627,"2008-10-29","02:32",6,17.96,50,23.51,99,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0
454069,138468,"2008-02-20","23:59",253,71.26,56.28,25.22,10.71,9.88,3.95,0.4,0,4.74,0.79,1.98,3.16,0.79,1.58,0,6.72,5.14,2.37
104567,5122,"2004-08-16","02:16",141,88.69,71.48,56.53,98.49,7.8,4.26,1.42,0.71,1.42,0,5.67,0,0,0,0,3.55,4.96,0.71
410975,115092,"2007-08-13","19:13",13,23.17,93.79,1.4,25.77,7.69,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0
269509,79334,"2006-02-10","00:57",10,99,50,99,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278634,83344,"2006-04-10","22:01",39,89.98,77.92,1.4,97.19,2.56,0,0,2.56,0,0,5.13,0,0,0,0,2.56,15.38,0
819258,201606,"2011-07-28","00:27",155,69.02,76.11,5.89,5.3,6.45,0.65,2.58,0,0,3.23,1.29,3.23,0.65,0,1.29,1.94,12.9,0.65
362618,116975,"2007-02-08","07:23",162,96.85,78.9,7.47,5.77,4.94,0,0.62,0,3.09,1.23,1.23,3.09,0,1.85,0,4.94,3.7,0.62
319346,47686,"2006-08-18","06:16",7,67.14,99,13.15,99,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0
785476,227513,"2011-03-09","12:23",36,37.39,4.8,98.01,77,11.11,8.33,0,0,0,2.78,2.78,0,0,0,0,0,25,2.78
324270,45368,"2006-09-05","15:24",55,15.78,29.26,4.65,60.23,3.64,1.82,0,1.82,0,0,1.82,0,0,0,0,3.64,9.09,0
220403,21367,"2005-07-25","10:54",43,73.69,96.84,2.6,95.29,6.98,0,0,6.98,0,0,11.63,6.98,2.33,2.33,2.33,0,9.3,0
837566,36729,"2011-10-10","13:04",62,7.85,92.66,20.84,25.77,12.9,1.61,9.68,0,0,1.61,3.23,3.23,0,0,0,1.61,25.81,11.29
363541,57889,"2007-02-16","10:43",335,54.81,87.78,16.78,3.28,9.85,1.19,0,5.37,0.6,2.69,2.09,4.48,0.3,2.99,0,0.9,11.64,1.19
546509,167225,"2008-11-28","01:07",82,91.57,50,94.29,48.39,2.44,1.22,1.22,0,0,0,1.22,0,0,0,0,3.66,7.32,0
472752,220482,"2010-09-15","07:26",82,56.27,31.29,88,88.08,8.54,7.32,1.22,0,0,0,4.88,1.22,0,0,0,2.44,10.98,0
454897,97793,"2008-01-24","00:37",469,67.14,62.55,13.15,14.08,6.4,0.85,0.21,0,3.62,1.71,1.49,2.35,0.21,0.43,0.64,5.54,6.61,0.43
305301,-1,"2006-06-28","08:49",972,94.79,73.49,3.21,62.83,2.47,0,0.51,0.93,0.72,0.31,2.98,1.03,0,0.21,0.21,2.16,8.54,0.41
305420,7885,"2006-06-29","01:42",83,78.11,54.79,69.72,71.06,7.23,2.41,0,1.2,0,3.61,6.02,3.61,1.2,0,1.2,4.82,8.43,1.2
184057,56824,"2005-02-09","20:55",60,56.15,9.13,93.3,57.28,11.67,10,0,1.67,0,0,3.33,1.67,0,1.67,0,1.67,15,1.67
222887,59453,"2005-08-12","01:40",53,59.93,97.03,1,89.18,9.43,0,7.55,1.89,0,0,9.43,5.66,1.89,3.77,0,0,11.32,3.77
220192,22130,"2005-07-29","20:26",9,1,50,58.07,25.77,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22
283958,83436,"2006-07-01","13:23",35,80.28,19.58,95.88,1.91,8.57,8.57,0,0,0,0,0,2.86,0,0,0,2.86,20,0
283492,40817,"2006-04-04","08:30",70,77.33,84.14,5.55,99,10,4.29,1.43,0,4.29,0,7.14,0,0,0,0,1.43,14.29,0
578694,85435,"2009-07-05","07:46",54,85.72,82.28,58.07,98.27,9.26,3.7,0,5.56,0,0,5.56,0,0,0,0,3.7,11.11,0
224021,71697,"2005-08-15","04:21",192,33.25,60.29,12.38,97.42,7.81,3.65,1.56,1.56,0,1.04,7.81,2.6,0,1.04,0,1.56,14.58,0
658713,162018,"2009-11-20","06:37",138,75.43,19.23,27.39,78.8,1.45,0.72,0,0,0,0.72,3.62,0.72,0.72,0,0,1.45,10.87,0
300113,72197,"2006-06-11","00:52",37,62.04,70.57,10.62,25.77,2.7,0,0,2.7,0,0,0,0,0,0,0,5.41,8.11,0
192254,54886,"2005-03-18","16:18",60,65.29,25.24,82.75,57.28,8.33,8.33,0,0,0,0,1.67,0,0,0,0,6.67,6.67,1.67
279800,66888,"2006-03-21","08:27",15,83.85,74.76,10.08,99,20,6.67,0,0,13.33,0,6.67,0,0,0,0,0,20,6.67
288118,53655,"2006-04-24","09:53",5,92.84,50,99,99,0,0,0,0,0,0,40,0,0,0,0,0,0,0
309286,3872,"2006-07-25","23:50",163,77.73,76.92,17.26,25.77,6.13,0.61,0,2.45,0,3.07,1.84,1.84,1.23,1.84,0,1.84,8.59,1.23
217287,-1,"2005-07-13","21:22",53,49.27,35.28,72.17,25.77,11.32,11.32,0,0,0,0,3.77,3.77,0,0,3.77,7.55,11.32,3.77
433828,61230,"2007-11-04","19:24",188,53.86,50,68.76,35.04,13.83,8.51,1.6,3.19,0,0.53,0.53,0,0,0,0,4.79,9.04,2.13
741695,216710,"2010-11-10","02:55",9,17.96,98.62,98.01,1,11.11,0,0,0,0,11.11,0,11.11,11.11,11.11,0,0,22.22,0
92985,115438,"2008-07-08","09:01",120,39.66,17.96,65.14,72.57,10.83,8.33,0,2.5,0,0,4.17,1.67,0.83,0.83,0,1.67,11.67,0
682844,54960,"2010-02-25","06:38",189,48.1,66.4,2.82,7.46,5.82,0.53,1.06,1.06,2.12,1.06,0,1.59,0,0,0.53,4.23,8.99,0
789346,83488,"2011-03-25","03:58",19,6.15,14.62,4.05,97.58,5.26,0,0,0,0,5.26,5.26,0,0,0,0,0,31.58,5.26
222265,32925,"2005-08-06","12:32",44,99,41.03,5.43,1,0,0,0,0,0,0,0,4.55,0,2.27,0,11.36,4.55,0
331643,-1,"2006-10-11","12:19",119,97.37,53.36,1,2.83,0.84,0.84,0,0,0,0,0.84,3.36,0,3.36,0,0,1.68,0.84
295652,84364,"2006-05-24","07:33",141,81.78,28.52,98.01,1.95,10.64,7.8,0.71,0,0,2.13,0.71,3.55,0,3.55,0,12.06,4.26,1.42
289829,70494,"2006-05-01","21:11",93,70.64,62.65,53.37,66.47,4.3,1.08,0,0,0,3.23,3.23,1.08,0,0,0,4.3,12.9,0
33030,765,"2002-08-22","01:32",144,66.38,96.95,31.19,65.25,12.5,2.78,9.03,0.69,0,0,3.47,1.39,0,0,0,0,13.89,2.08
767538,222203,"2010-12-27","01:45",64,46.07,56.21,82.31,7.63,7.81,6.25,0,1.56,0,0,0,1.56,0,0,0,3.12,14.06,0
296473,53655,"2006-07-05","09:10",41,94.93,59.64,96.26,1,12.2,9.76,0,0,0,2.44,0,4.88,2.44,0,0,7.32,4.88,2.44
790546,54960,"2011-04-06","06:17",297,59.39,61.92,19.43,75.71,10.44,4.71,0.67,2.36,0,2.69,4.04,1.35,0,1.01,0,1.01,9.76,1.01
255353,84194,"2005-12-19","05:30",64,63.62,62.28,2.67,95.46,6.25,0,0,3.12,3.12,0,4.69,0,0,0,0,1.56,12.5,1.56
348760,55997,"2007-01-06","07:50",277,65.82,65.45,10.15,15.59,6.86,1.08,0,0.36,0,5.42,1.81,2.53,0.36,1.44,0,1.08,12.27,1.44
535533,241275,"2011-07-10","23:30",44,68.79,32.48,92.27,99,4.55,4.55,0,0,0,0,6.82,0,0,0,0,2.27,11.36,0
289600,94558,"2006-04-27","10:34",77,52.91,44.85,31.94,9.71,3.9,2.6,0,0,0,1.3,2.6,3.9,0,0,0,0,11.69,0
264889,83344,"2006-02-12","18:54",258,78,45.37,41.87,39.64,6.59,2.33,0.39,0.78,0.39,2.71,2.33,1.55,0.39,0.39,0.78,5.04,7.75,1.55
40796,1559,"2002-10-30","09:04",354,68.27,68.44,54.97,35.65,6.5,2.26,0.56,1.98,0,1.69,2.54,1.98,0.56,1.13,0,6.21,9.6,0
441865,38226,"2007-12-03","06:38",149,29.13,78.98,12.49,37.65,7.38,2.01,2.68,0,2.01,0.67,4.7,4.03,0,2.01,0,6.71,8.05,0
755777,166362,"2010-11-11","05:24",135,79.65,77.05,10.08,3.92,8.15,1.48,0,0.74,4.44,1.48,1.48,3.7,0.74,2.96,0,8.89,3.7,0
54739,4876,"2003-02-05","01:13",39,92.84,39.87,46.75,73.64,5.13,2.56,0,0,2.56,0,5.13,2.56,2.56,0,0,7.69,2.56,0
146671,54886,"2005-08-22","18:18",78,46.3,64.99,46.75,49.64,10.26,3.85,1.28,0,2.56,2.56,1.28,0,0,0,0,5.13,5.13,0
517685,65,"2004-06-26","09:47",21,92.84,68.29,37.24,99,0,0,0,0,0,0,9.52,0,0,0,0,9.52,4.76,0
171906,51994,"2004-12-15","08:12",101,75.39,98.09,11.72,63.31,11.88,0.99,6.93,3.96,0,0,1.98,0,0,0,0,0.99,10.89,0.99
477075,5123,"2008-04-06","06:25",18,60.8,28.91,87.07,98.27,16.67,11.11,0,0,0,5.56,5.56,0,0,0,0,0,16.67,5.56
847248,250993,"2011-11-29","21:09",40,97.69,59.88,15.86,25.77,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0
777128,83287,"2011-02-14","07:29",90,69.57,58.78,7.18,25.77,3.33,1.11,0,2.22,0,0,0,0,0,0,0,3.33,10,1.11
385978,114608,"2007-05-07","15:23",73,57.63,70.83,16.14,92,4.11,0,0,4.11,0,0,4.11,0,0,0,0,1.37,13.7,1.37
499440,125123,"2008-06-19","17:53",72,53.02,98.11,7.84,92.4,9.72,0,5.56,4.17,0,0,4.17,0,0,0,0,4.17,15.28,0
340017,38195,"2006-11-08","02:44",24,49.05,10.58,7.84,92.4,0,0,0,0,0,0,4.17,0,0,0,0,0,16.67,0
545316,161204,"2008-11-25","01:11",39,70.85,84.75,8.65,73.64,2.56,0,0,0,2.56,0,2.56,0,0,0,0,0,10.26,0
